127.0.0.1, 2017-01-21 02:46:34, GET, /ourhours/static/js/jquery.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2017-01-21 02:46:34, GET, /ourhours/static/js/calendar.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2017-01-21 02:46:35, GET, /ourhours/static/js/web2py.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2017-01-21 02:46:35, GET, /ourhours/static/js/main.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2017-01-21 02:46:50, GET, /ourhours/default/index, HTTP/1.1, 200, 0.021000
127.0.0.1, 2017-01-21 02:46:50, GET, /ourhours/static/css/calendar.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2017-01-21 02:46:50, GET, /ourhours/static/css/web2py.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2017-01-21 02:46:50, GET, /ourhours/static/css/stupid.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2017-01-21 02:46:50, GET, /ourhours/static/css/examples.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2017-01-21 02:46:50, GET, /ourhours/static/js/jquery.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2017-01-21 02:46:50, GET, /ourhours/static/js/calendar.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2017-01-21 02:46:50, GET, /ourhours/static/js/web2py.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2017-01-21 02:46:51, GET, /ourhours/static/js/main.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2017-01-21 02:47:01, GET, /ourhours/default/index, HTTP/1.1, 200, 0.019000
127.0.0.1, 2017-01-21 02:49:30, GET, /, HTTP/1.1, 303, 0.001000
127.0.0.1, 2017-01-21 02:49:31, GET, /welcome/default/index, HTTP/1.1, 200, 0.094000
127.0.0.1, 2017-01-21 02:49:31, GET, /welcome/static/css/bootstrap.min.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2017-01-21 02:49:31, GET, /welcome/static/css/web2py-bootstrap3.css, HTTP/1.1, 304, 0.004000
127.0.0.1, 2017-01-21 02:49:31, GET, /welcome/static/js/modernizr-2.8.3.min.js, HTTP/1.1, 304, 0.004000
127.0.0.1, 2017-01-21 02:49:31, GET, /welcome/static/js/calendar.js, HTTP/1.1, 304, 0.004000
127.0.0.1, 2017-01-21 02:49:31, GET, /welcome/static/js/jquery.js, HTTP/1.1, 304, 0.004000
127.0.0.1, 2017-01-21 02:49:31, GET, /welcome/static/css/calendar.css, HTTP/1.1, 304, 0.005000
127.0.0.1, 2017-01-21 02:49:31, GET, /welcome/static/js/bootstrap.min.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2017-01-21 02:49:31, GET, /welcome/static/js/share.js, HTTP/1.1, 304, 0.001000
, 0.001000
127.0.0.1, 2017-01-21 02:49:31, GET, /welcome/static/fonts/glyphicons-halflings-regular.woff2, HTTP/1.1, 304, 0.000000
127.0.0.1, 2017-01-21 02:49:31, GET, /welcome/static/images/twitter.png, HTTP/1.1, 304, 0.001000
127.0.0.1, 2017-01-21 02:49:31, GET, /welcome/static/images/facebook.png, HTTP/1.1, 304, 0.001000
127.0.0.1, 2017-01-21 02:49:31, GET, /welcome/static/images/gplus-32.png, HTTP/1.1, 304, 0.000000
127.0.0.1, 2017-01-21 02:49:31, GET, /welcome/static/images/background.jpg, HTTP/1.1, 304, 0.001000
127.0.0.1, 2017-01-21 02:49:35, GET, /welcome/default/index, HTTP/1.1, 200, 0.063000
127.0.0.1, 2017-01-21 02:49:37, GET, /admin/default/site, HTTP/1.1, 200, 0.103000
127.0.0.1, 2017-01-21 02:49:39, GET, /ourhours/default/index, HTTP/1.1, 200, 0.010000
127.0.0.1, 2017-01-21 02:49:39, GET, /ourhours/static/js/main.js, HTTP/1.1, 200, 0.001000
127.0.0.1, 2017-01-21 02:52:37, GET, /ourhours/default/index, HTTP/1.1, 200, 0.014000
127.0.0.1, 2017-01-21 02:52:37, GET, /ourhours/static/css/calendar.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2017-01-21 02:52:37, GET, /ourhours/static/css/web2py.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2017-01-21 02:52:37, GET, /ourhours/static/css/stupid.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2017-01-21 02:52:37, GET, /ourhours/static/css/examples.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2017-01-21 02:52:37, GET, /ourhours/static/js/jquery.js, HTTP/1.1, 304, 0.000000
127.0.0.1, 2017-01-21 02:52:37, GET, /ourhours/static/js/calendar.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2017-01-21 02:52:37, GET, /ourhours/static/js/web2py.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2017-01-21 02:52:38, GET, /ourhours/static/js/main.js, HTTP/1.1, 200, 0.001000
127.0.0.1, 2017-01-21 02:53:54, GET, /ourhours/default/index, HTTP/1.1, 200, 0.024000
127.0.0.1, 2017-01-21 02:53:54, GET, /ourhours/static/css/calendar.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2017-01-21 02:53:54, GET, /ourhours/static/css/web2py.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2017-01-21 02:53:54, GET, /ourhours/static/css/stupid.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2017-01-21 02:53:54, GET, /ourhours/static/css/examples.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2017-01-21 02:53:54, GET, /ourhours/static/js/jquery.js, HTTP/1.1, 304, 0.004000
127.0.0.1, 2017-01-21 02:53:54, GET, /ourhours/static/js/calendar.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2017-01-21 02:53:54, GET, /ourhours/static/js/web2py.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2017-01-21 02:53:54, GET, /ourhours/static/js/main.js, HTTP/1.1, 200, 0.001000
127.0.0.1, 2017-01-21 02:54:04, GET, /ourhours/default/index, HTTP/1.1, 200, 0.021000
127.0.0.1, 2017-01-21 02:54:04, GET, /ourhours/static/css/calendar.css, HTTP/1.1, 304, 0.002000
127.0.0.1, 2017-01-21 02:54:04, GET, /ourhours/static/css/web2py.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2017-01-21 02:54:04, GET, /ourhours/static/css/stupid.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2017-01-21 02:54:04, GET, /ourhours/static/css/examples.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2017-01-21 02:54:04, GET, /ourhours/static/js/jquery.js, HTTP/1.1, 304, 0.000000
127.0.0.1, 2017-01-21 02:54:04, GET, /ourhours/static/js/calendar.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2017-01-21 02:54:04, GET, /ourhours/static/js/web2py.js, HTTP/1.1, 304, 0.000000
127.0.0.1, 2017-01-21 02:54:05, GET, /ourhours/static/js/main.js, HTTP/1.1, 304, 0.000000
127.0.0.1, 2017-01-21 02:54:37, GET, /ourhours/default/index, HTTP/1.1, 200, 0.016000
127.0.0.1, 2017-01-21 02:54:37, GET, /ourhours/static/css/calendar.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2017-01-21 02:54:37, GET, /ourhours/static/css/web2py.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2017-01-21 02:54:37, GET, /ourhours/static/css/stupid.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2017-01-21 02:54:37, GET, /ourhours/static/css/examples.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2017-01-21 02:54:37, GET, /ourhours/static/js/jquery.js, HTTP/1.1, 304, 0.000000
127.0.0.1, 2017-01-21 02:54:37, GET, /ourhours/static/js/calendar.js, HTTP/1.1, 304, 0.000000
127.0.0.1, 2017-01-21 02:54:37, GET, /ourhours/static/js/web2py.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2017-01-21 02:54:37, GET, /ourhours/static/js/main.js, HTTP/1.1, 200, 0.001000
127.0.0.1, 2017-01-21 02:54:51, GET, /ourhours/default/index, HTTP/1.1, 200, 0.031000
127.0.0.1, 2017-01-21 02:55:18, GET, /ourhours/default/index, HTTP/1.1, 200, 0.014000
127.0.0.1, 2017-01-21 02:55:18, GET, /ourhours/static/css/calendar.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2017-01-21 02:55:18, GET, /ourhours/static/css/web2py.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2017-01-21 02:55:18, GET, /ourhours/static/css/stupid.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2017-01-21 02:55:18, GET, /ourhours/static/css/examples.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2017-01-21 02:55:18, GET, /ourhours/static/js/jquery.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2017-01-21 02:55:18, GET, /ourhours/static/js/calendar.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2017-01-21 02:55:18, GET, /ourhours/static/js/web2py.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2017-01-21 02:55:18, GET, /ourhours/static/js/main.js, HTTP/1.1, 304, 0.000000
127.0.0.1, 2017-01-21 02:55:56, GET, /, HTTP/1.1, 303, 0.000000
127.0.0.1, 2017-01-21 02:55:56, GET, /welcome/default/index, HTTP/1.1, 200, 0.046000
127.0.0.1, 2017-01-21 02:55:56, GET, /welcome/static/css/bootstrap.min.css, HTTP/1.1, 200, 0.000000
127.0.0.1, 2017-01-21 02:55:56, GET, /welcome/static/css/web2py-bootstrap3.css, HTTP/1.1, 200, 0.001000
127.0.0.1, 2017-01-21 02:55:56, GET, /welcome/static/js/modernizr-2.8.3.min.js, HTTP/1.1, 200, 0.001000
127.0.0.1, 2017-01-21 02:55:56, GET, /welcome/static/js/jquery.js, HTTP/1.1, 200, 0.000000
127.0.0.1, 2017-01-21 02:55:56, GET, /welcome/static/js/calendar.js, HTTP/1.1, 200, 0.002000
127.0.0.1, 2017-01-21 02:55:56, GET, /welcome/static/css/calendar.css, HTTP/1.1, 200, 0.001000
127.0.0.1, 2017-01-21 02:55:56, GET, /welcome/static/js/web2py.js, HTTP/1.1, 200, 0.002000
127.0.0.1, 2017-01-21 02:55:56, GET, /welcome/static/js/share.js, HTTP/1.1, 200, 0.002000
127.0.0.1, 2017-01-21 02:55:56, GET, /welcome/static/js/bootstrap.min.js, HTTP/1.1, 200, 0.003000
127.0.0.1, 2017-01-21 02:55:56, GET, /welcome/static/js/web2py-bootstrap3.js, HTTP/1.1, 200, 0.002000
127.0.0.1, 2017-01-21 02:55:56, GET, /welcome/static/images/favicon.ico, HTTP/1.1, 200, 0.004000
127.0.0.1, 2017-01-21 02:55:56, GET, /welcome/static/images/background.jpg, HTTP/1.1, 200, 0.001000
127.0.0.1, 2017-01-21 02:55:56, GET, /welcome/static/fonts/glyphicons-halflings-regular.woff2, HTTP/1.1, 200, 0.002000
127.0.0.1, 2017-01-21 02:55:56, GET, /welcome/static/images/twitter.png, HTTP/1.1, 200, 0.001000
127.0.0.1, 2017-01-21 02:55:56, GET, /welcome/static/images/facebook.png, HTTP/1.1, 200, 0.002000
127.0.0.1, 2017-01-21 02:55:56, GET, /welcome/static/images/gplus-32.png, HTTP/1.1, 200, 0.001000
127.0.0.1, 2017-01-21 02:55:59, GET, /admin/default/site, HTTP/1.1, 303, 0.023000
127.0.0.1, 2017-01-21 02:55:59, GET, /admin/default/index, HTTP/1.1, 200, 0.062000
127.0.0.1, 2017-01-21 02:55:59, GET, /admin/static/_2.14.6/js/jquery.js, HTTP/1.1, 200, 0.001000
127.0.0.1, 2017-01-21 02:55:59, GET, /admin/static/_2.14.6/css/calendar.css, HTTP/1.1, 200, 0.008000
127.0.0.1, 2017-01-21 02:55:59, GET, /admin/static/_2.14.6/js/calendar.js, HTTP/1.1, 200, 0.008000
127.0.0.1, 2017-01-21 02:55:59, GET, /admin/static/_2.14.6/js/web2py.js, HTTP/1.1, 200, 0.002000
127.0.0.1, 2017-01-21 02:55:59, GET, /admin/static/_2.14.6/plugin_multiselect/jquery.multi-select.js, HTTP/1.1, 200, 0.003000
127.0.0.1, 2017-01-21 02:55:59, GET, /admin/static/_2.14.6/plugin_multiselect/multi-select.css, HTTP/1.1, 200, 0.003000
127.0.0.1, 2017-01-21 02:55:59, GET, /admin/static/_2.14.6/css/bootstrap_essentials.css, HTTP/1.1, 200, 0.003000
127.0.0.1, 2017-01-21 02:55:59, GET, /admin/static/_2.14.6/css/bootstrap.min.css, HTTP/1.1, 200, 0.004000
127.0.0.1, 2017-01-21 02:55:59, GET, /admin/static/_2.14.6/plugin_statebutton/css/bootstrap-switch.css, HTTP/1.1, 200, 0.003000
127.0.0.1, 2017-01-21 02:55:59, GET, /admin/static/_2.14.6/plugin_statebutton/js/bootstrap-switch.js, HTTP/1.1, 200, 0.004000
127.0.0.1, 2017-01-21 02:55:59, GET, /admin/static/_2.14.6/css/bootstrap-responsive.min.css, HTTP/1.1, 200, 0.004000
127.0.0.1, 2017-01-21 02:55:59, GET, /admin/static/_2.14.6/js/bootstrap.min.js, HTTP/1.1, 200, 0.001000
127.0.0.1, 2017-01-21 02:55:59, GET, /admin/static/_2.14.6/images/questions.png, HTTP/1.1, 200, 0.002000
127.0.0.1, 2017-01-21 02:56:00, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2017-01-21 02:56:00, GET, /favicon.ico, HTTP/1.1, 400, 0.001000
127.0.0.1, 2017-01-21 02:56:01, POST, /admin/default/index, HTTP/1.1, 303, 0.098000
127.0.0.1, 2017-01-21 02:56:01, GET, /admin/default/site, HTTP/1.1, 200, 0.102000
127.0.0.1, 2017-01-21 02:56:02, GET, /admin/static/_2.14.6/images/folder_locked.png, HTTP/1.1, 200, 0.002000
127.0.0.1, 2017-01-21 02:56:02, GET, /admin/static/_2.14.6/images/folder.png, HTTP/1.1, 200, 0.001000
127.0.0.1, 2017-01-21 02:56:02, GET, /admin/static/_2.14.6/images/glyphicons-halflings-white.png, HTTP/1.1, 200, 0.002000
127.0.0.1, 2017-01-21 02:56:02, POST, /admin/default/check_version, HTTP/1.1, 200, 0.264000
127.0.0.1, 2017-01-21 02:56:04, GET, /ourhours/default/index, HTTP/1.1, 200, 0.012000
127.0.0.1, 2017-01-21 02:56:04, GET, /ourhours/static/css/calendar.css, HTTP/1.1, 200, 0.005000
127.0.0.1, 2017-01-21 02:56:04, GET, /ourhours/static/css/web2py.css, HTTP/1.1, 200, 0.001000
127.0.0.1, 2017-01-21 02:56:04, GET, /ourhours/static/css/stupid.css, HTTP/1.1, 200, 0.000000
127.0.0.1, 2017-01-21 02:56:04, GET, /ourhours/static/js/calendar.js, HTTP/1.1, 200, 0.003000
127.0.0.1, 2017-01-21 02:56:04, GET, /ourhours/static/css/examples.css, HTTP/1.1, 200, 0.003000
127.0.0.1, 2017-01-21 02:56:04, GET, /ourhours/static/js/jquery.js, HTTP/1.1, 200, 0.003000
127.0.0.1, 2017-01-21 02:56:04, GET, /ourhours/static/js/web2py.js, HTTP/1.1, 200, 0.001000
127.0.0.1, 2017-01-21 02:56:04, GET, /ourhours/static/js/main.js, HTTP/1.1, 200, 0.000000
127.0.0.1, 2017-01-21 02:56:04, GET, /ourhours/static/images/favicon.ico, HTTP/1.1, 200, 0.001000
127.0.0.1, 2017-01-21 02:56:59, GET, /ourhours/default/index, HTTP/1.1, 200, 0.016000
127.0.0.1, 2017-01-21 03:04:57, GET, /ourhours/default/index, HTTP/1.1, 200, 0.014000
127.0.0.1, 2017-01-21 03:04:57, GET, /ourhours/static/css/calendar.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2017-01-21 03:04:57, GET, /ourhours/static/css/web2py.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2017-01-21 03:04:57, GET, /ourhours/static/css/stupid.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2017-01-21 03:04:57, GET, /ourhours/static/css/examples.css, HTTP/1.1, 304, 0.002000
127.0.0.1, 2017-01-21 03:04:57, GET, /ourhours/static/js/jquery.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2017-01-21 03:04:57, GET, /ourhours/static/js/web2py.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2017-01-21 03:04:57, GET, /ourhours/static/js/calendar.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2017-01-21 03:04:57, GET, /ourhours/static/js/main.js, HTTP/1.1, 200, 0.003000
127.0.0.1, 2017-01-21 03:09:44, GET, /ourhours/default/index, HTTP/1.1, 200, 0.012000
127.0.0.1, 2017-01-21 03:09:44, GET, /ourhours/static/css/calendar.css, HTTP/1.1, 304, 0.003000
127.0.0.1, 2017-01-21 03:09:44, GET, /ourhours/static/css/web2py.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2017-01-21 03:09:44, GET, /ourhours/static/css/stupid.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2017-01-21 03:09:44, GET, /ourhours/static/css/examples.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2017-01-21 03:09:44, GET, /ourhours/static/js/jquery.js, HTTP/1.1, 304, 0.003000
127.0.0.1, 2017-01-21 03:09:44, GET, /ourhours/static/js/calendar.js, HTTP/1.1, 304, 0.003000
127.0.0.1, 2017-01-21 03:09:44, GET, /ourhours/static/js/main.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2017-01-21 03:11:35, GET, /ourhours/default/index, HTTP/1.1, 200, 0.018000
127.0.0.1, 2017-01-21 03:11:35, GET, /ourhours/static/css/calendar.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2017-01-21 03:11:35, GET, /ourhours/static/css/web2py.css, HTTP/1.1, 304, 0.002000
127.0.0.1, 2017-01-21 03:11:35, GET, /ourhours/static/css/stupid.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2017-01-21 03:11:35, GET, /ourhours/static/css/examples.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2017-01-21 03:11:35, GET, /ourhours/static/js/calendar.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2017-01-21 03:11:35, GET, /ourhours/static/js/jquery.js, HTTP/1.1, 304, 0.003000
127.0.0.1, 2017-01-21 03:11:35, GET, /ourhours/static/js/web2py.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2017-01-21 03:11:35, GET, /ourhours/static/js/main.js, HTTP/1.1, 200, 0.001000
127.0.0.1, 2017-01-21 03:17:33, GET, /ourhours/default/index, HTTP/1.1, 200, 0.020000
127.0.0.1, 2017-01-21 03:17:33, GET, /ourhours/static/css/calendar.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2017-01-21 03:17:33, GET, /ourhours/static/css/web2py.css, HTTP/1.1, 304, 0.013000
127.0.0.1, 2017-01-21 03:17:33, GET, /ourhours/static/js/jquery.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2017-01-21 03:17:33, GET, /ourhours/static/js/calendar.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2017-01-21 03:17:33, GET, /ourhours/static/css/stupid.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2017-01-21 03:17:33, GET, /ourhours/static/css/examples.css, HTTP/1.1, 304, 0.002000
127.0.0.1, 2017-01-21 03:17:33, GET, /ourhours/static/js/web2py.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2017-01-21 03:17:33, GET, /ourhours/static/js/main.js, HTTP/1.1, 200, 0.001000
127.0.0.1, 2017-01-21 03:17:41, GET, /ourhours/default/index, HTTP/1.1, 200, 0.019000
127.0.0.1, 2017-01-21 03:17:42, GET, /ourhours/static/css/calendar.css, HTTP/1.1, 304, 0.006000
127.0.0.1, 2017-01-21 03:17:42, GET, /ourhours/static/css/stupid.css, HTTP/1.1, 304, 0.002000
127.0.0.1, 2017-01-21 03:17:42, GET, /ourhours/static/css/web2py.css, HTTP/1.1, 304, 0.002000
127.0.0.1, 2017-01-21 03:17:42, GET, /ourhours/static/css/examples.css, HTTP/1.1, 304, 0.002000
127.0.0.1, 2017-01-21 03:17:42, GET, /ourhours/static/js/calendar.js, HTTP/1.1, 304, 0.003000
127.0.0.1, 2017-01-21 03:17:42, GET, /ourhours/static/js/jquery.js, HTTP/1.1, 304, 0.003000
127.0.0.1, 2017-01-21 03:17:42, GET, /ourhours/static/js/web2py.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2017-01-21 03:17:42, GET, /ourhours/static/js/main.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2017-01-21 03:17:53, GET, /ourhours/default/index, HTTP/1.1, 200, 0.024000
127.0.0.1, 2017-01-21 03:17:53, GET, /ourhours/static/css/calendar.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2017-01-21 03:17:53, GET, /ourhours/static/css/web2py.css, HTTP/1.1, 304, 0.005000
127.0.0.1, 2017-01-21 03:17:53, GET, /ourhours/static/css/stupid.css, HTTP/1.1, 304, 0.002000
127.0.0.1, 2017-01-21 03:17:53, GET, /ourhours/static/css/examples.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2017-01-21 03:17:53, GET, /ourhours/static/js/jquery.js, HTTP/1.1, 304, 0.000000
127.0.0.1, 2017-01-21 03:17:53, GET, /ourhours/static/js/calendar.js, HTTP/1.1, 304, 0.000000
127.0.0.1, 2017-01-21 03:17:53, GET, /ourhours/static/js/web2py.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2017-01-21 03:17:53, GET, /ourhours/static/js/main.js, HTTP/1.1, 304, 0.000000
127.0.0.1, 2017-01-21 03:18:13, GET, /ourhours/default/index, HTTP/1.1, 200, 0.019000
127.0.0.1, 2017-01-21 03:18:13, GET, /ourhours/static/css/calendar.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2017-01-21 03:18:13, GET, /ourhours/static/css/web2py.css, HTTP/1.1, 304, 0.002000
127.0.0.1, 2017-01-21 03:18:13, GET, /ourhours/static/css/stupid.css, HTTP/1.1, 304, 0.003000
127.0.0.1, 2017-01-21 03:18:13, GET, /ourhours/static/css/examples.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2017-01-21 03:18:13, GET, /ourhours/static/js/jquery.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2017-01-21 03:18:13, GET, /ourhours/static/js/calendar.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2017-01-21 03:18:13, GET, /ourhours/static/js/web2py.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2017-01-21 03:18:13, GET, /ourhours/static/js/main.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2017-01-21 03:20:08, GET, /ourhours/default/index, HTTP/1.1, 200, 0.015000
127.0.0.1, 2017-01-21 03:20:08, GET, /ourhours/static/css/calendar.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2017-01-21 03:20:08, GET, /ourhours/static/css/web2py.css, HTTP/1.1, 304, 0.005000
127.0.0.1, 2017-01-21 03:20:08, GET, /ourhours/static/css/stupid.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2017-01-21 03:20:08, GET, /ourhours/static/css/examples.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2017-01-21 03:20:08, GET, /ourhours/static/js/jquery.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2017-01-21 03:20:08, GET, /ourhours/static/js/calendar.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2017-01-21 03:20:08, GET, /ourhours/static/js/web2py.js, HTTP/1.1, 304, 0.000000
127.0.0.1, 2017-01-21 03:20:08, GET, /ourhours/static/js/main.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2017-01-21 03:25:47, GET, /ourhours/default/index, HTTP/1.1, 200, 0.012000
127.0.0.1, 2017-01-21 03:25:48, GET, /ourhours/static/css/calendar.css, HTTP/1.1, 304, 0.003000
127.0.0.1, 2017-01-21 03:25:48, GET, /ourhours/static/css/web2py.css, HTTP/1.1, 304, 0.010000
127.0.0.1, 2017-01-21 03:25:48, GET, /ourhours/static/css/stupid.css, HTTP/1.1, 304, 0.011000
127.0.0.1, 2017-01-21 03:25:48, GET, /ourhours/static/css/examples.css, HTTP/1.1, 304, 0.004000
127.0.0.1, 2017-01-21 03:25:48, GET, /ourhours/static/js/calendar.js, HTTP/1.1, 304, 0.003000
127.0.0.1, 2017-01-21 03:25:48, GET, /ourhours/static/js/jquery.js, HTTP/1.1, 304, 0.003000
127.0.0.1, 2017-01-21 03:25:48, GET, /ourhours/static/js/web2py.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2017-01-21 03:25:48, GET, /ourhours/static/js/main.js, HTTP/1.1, 200, 0.000000
127.0.0.1, 2017-01-21 03:25:52, GET, /ourhours/default/index, HTTP/1.1, 200, 0.017000
127.0.0.1, 2017-01-21 03:25:54, GET, /ourhours/default/index, HTTP/1.1, 200, 0.008000
127.0.0.1, 2017-01-21 03:25:55, GET, /ourhours/static/css/calendar.css, HTTP/1.1, 304, 0.004000
127.0.0.1, 2017-01-21 03:25:55, GET, /ourhours/static/css/web2py.css, HTTP/1.1, 304, 0.003000
127.0.0.1, 2017-01-21 03:25:55, GET, /ourhours/static/js/calendar.js, HTTP/1.1, 304, 0.003000
127.0.0.1, 2017-01-21 03:25:55, GET, /ourhours/static/css/examples.css, HTTP/1.1, 304, 0.002000
127.0.0.1, 2017-01-21 03:25:55, GET, /ourhours/static/css/stupid.css, HTTP/1.1, 304, 0.002000
127.0.0.1, 2017-01-21 03:25:55, GET, /ourhours/static/js/jquery.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2017-01-21 03:25:55, GET, /ourhours/static/js/main.js, HTTP/1.1, 304, 0.001000

127.0.0.1, 2017-01-21 03:25:58, GET, /ourhours/default/index, HTTP/1.1, 200, 0.021000
127.0.0.1, 2017-01-21 03:26:55, GET, /ourhours/default/index, HTTP/1.1, 200, 0.013000
127.0.0.1, 2017-01-21 03:26:57, GET, /ourhours/default/index, HTTP/1.1, 200, 0.011000
127.0.0.1, 2017-01-21 03:26:57, GET, /ourhours/static/css/calendar.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2017-01-21 03:26:57, GET, /ourhours/static/css/web2py.css, HTTP/1.1, 304, 0.002000
127.0.0.1, 2017-01-21 03:26:57, GET, /ourhours/static/css/stupid.css, HTTP/1.1, 304, 0.002000
127.0.0.1, 2017-01-21 03:26:57, GET, /ourhours/static/css/examples.css, HTTP/1.1, 304, 0.007000
127.0.0.1, 2017-01-21 03:26:57, GET, /ourhours/static/js/jquery.js, HTTP/1.1, 304, 0.008000
127.0.0.1, 2017-01-21 03:26:57, GET, /ourhours/static/js/calendar.js, HTTP/1.1, 304, 0.007000
127.0.0.1, 2017-01-21 03:26:57, GET, /ourhours/static/js/web2py.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2017-01-21 03:26:57, GET, /ourhours/static/js/main.js, HTTP/1.1, 200, 0.001000
127.0.0.1, 2017-01-21 03:27:03, GET, /ourhours/default/index, HTTP/1.1, 200, 0.016000
127.0.0.1, 2017-01-21 03:27:31, GET, /ourhours/default/index, HTTP/1.1, 200, 0.015000
127.0.0.1, 2017-01-21 03:27:31, GET, /ourhours/static/js/main.js, HTTP/1.1, 200, 0.001000
127.0.0.1, 2017-01-21 03:29:24, GET, /ourhours/default/index, HTTP/1.1, 200, 0.015000
127.0.0.1, 2017-01-21 03:29:24, GET, /ourhours/static/css/calendar.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2017-01-21 03:29:24, GET, /ourhours/static/css/calendar.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2017-01-21 03:29:24, GET, /ourhours/static/css/web2py.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2017-01-21 03:29:24, GET, /ourhours/static/css/stupid.css, HTTP/1.1, 304, 0.001000
